"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEM_contapprox_power","pval_chisq_power","MEMcutoff","pvalcutoff"
"52",2,"binary",150,150,0.5,0.5,NA,NA,0.1,0.2,0.2073,0.0234,0.1595,NA,NA,0.2,0.05
"53",2,"binary",150,150,0.5,0.5,NA,NA,0.1,0.3,0.536,0.184,0.5226,NA,NA,0.2,0.05
"54",2,"binary",150,150,0.5,0.5,NA,NA,0.1,0.4,0.8685,0.6892,0.9262,NA,NA,0.2,0.05
"55",2,"binary",150,150,0.5,0.5,NA,NA,0.1,0.5,0.9915,1,1,NA,NA,0.2,0.05
"56",2,"binary",200,200,0.5,0.5,NA,NA,0.1,0.1,0.0762,0.0029,0.0499,NA,NA,0.2,0.05
"57",2,"binary",200,200,0.5,0.5,NA,NA,0.1,0.2,0.2238,0.0291,0.19,NA,NA,0.2,0.05
"58",2,"binary",200,200,0.5,0.5,NA,NA,0.1,0.3,0.6308,0.2596,0.6366,NA,NA,0.2,0.05
"59",2,"binary",200,200,0.5,0.5,NA,NA,0.1,0.4,0.9328,0.8314,0.9771,NA,NA,0.2,0.05
"60",2,"binary",200,200,0.5,0.5,NA,NA,0.1,0.5,0.9975,1,1,NA,NA,0.2,0.05
"61",2,"binary",250,250,0.5,0.5,NA,NA,0.1,0.1,0.0786,0.003,0.0524,NA,NA,0.2,0.05
"62",2,"binary",250,250,0.5,0.5,NA,NA,0.1,0.2,0.264,0.0381,0.2289,NA,NA,0.2,0.05
"63",2,"binary",250,250,0.5,0.5,NA,NA,0.1,0.3,0.7077,0.3408,0.7376,NA,NA,0.2,0.05
"64",2,"binary",250,250,0.5,0.5,NA,NA,0.1,0.4,0.9683,0.9134,0.9931,NA,NA,0.2,0.05
"65",2,"binary",250,250,0.5,0.5,NA,NA,0.1,0.5,0.9998,1,1,NA,NA,0.2,0.05
"66",2,"binary",300,300,0.5,0.5,NA,NA,0.1,0.1,0.0725,0.0026,0.0562,NA,NA,0.2,0.05
"67",2,"binary",300,300,0.5,0.5,NA,NA,0.1,0.2,0.3008,0.0484,0.267,NA,NA,0.2,0.05
"68",2,"binary",300,300,0.5,0.5,NA,NA,0.1,0.3,0.7759,0.4257,0.8156,NA,NA,0.2,0.05
"69",2,"binary",300,300,0.5,0.5,NA,NA,0.1,0.4,0.9833,0.9602,0.9972,NA,NA,0.2,0.05
"70",2,"binary",300,300,0.5,0.5,NA,NA,0.1,0.5,1,1,1,NA,NA,0.2,0.05
"71",2,"binary",350,350,0.5,0.5,NA,NA,0.1,0.1,0.0667,0.0025,0.0536,NA,NA,0.2,0.05
"72",2,"binary",350,350,0.5,0.5,NA,NA,0.1,0.2,0.3139,0.0519,0.2956,NA,NA,0.2,0.05
"73",2,"binary",350,350,0.5,0.5,NA,NA,0.1,0.3,0.8166,0.4942,0.8569,NA,NA,0.2,0.05
"74",2,"binary",350,350,0.5,0.5,NA,NA,0.1,0.4,0.9931,0.9815,0.9997,NA,NA,0.2,0.05
"75",2,"binary",350,350,0.5,0.5,NA,NA,0.1,0.5,1,1,1,NA,NA,0.2,0.05
"76",2,"binary",400,400,0.5,0.5,NA,NA,0.1,0.1,0.0656,0.0021,0.0536,NA,NA,0.2,0.05
"77",2,"binary",400,400,0.5,0.5,NA,NA,0.1,0.2,0.342,0.0604,0.3301,NA,NA,0.2,0.05
"78",2,"binary",400,400,0.5,0.5,NA,NA,0.1,0.3,0.8579,0.57,0.9012,NA,NA,0.2,0.05
"79",2,"binary",400,400,0.5,0.5,NA,NA,0.1,0.4,0.9968,0.9924,1,NA,NA,0.2,0.05
"80",2,"binary",400,400,0.5,0.5,NA,NA,0.1,0.5,1,1,1,NA,NA,0.2,0.05
"81",2,"binary",450,450,0.5,0.5,NA,NA,0.1,0.1,0.0626,0.0019,0.0475,NA,NA,0.2,0.05
"82",2,"binary",450,450,0.5,0.5,NA,NA,0.1,0.2,0.3634,0.0692,0.3611,NA,NA,0.2,0.05
"83",2,"binary",450,450,0.5,0.5,NA,NA,0.1,0.3,0.8979,0.6437,0.9349,NA,NA,0.2,0.05
"84",2,"binary",450,450,0.5,0.5,NA,NA,0.1,0.4,0.9991,0.9976,1,NA,NA,0.2,0.05
"85",2,"binary",450,450,0.5,0.5,NA,NA,0.1,0.5,1,1,1,NA,NA,0.2,0.05
"86",2,"binary",500,500,0.5,0.5,NA,NA,0.1,0.1,0.0593,0.0015,0.0506,NA,NA,0.2,0.05
"87",2,"binary",500,500,0.5,0.5,NA,NA,0.1,0.2,0.3926,0.0843,0.4038,NA,NA,0.2,0.05
"88",2,"binary",500,500,0.5,0.5,NA,NA,0.1,0.3,0.9218,0.7001,0.9564,NA,NA,0.2,0.05
"89",2,"binary",500,500,0.5,0.5,NA,NA,0.1,0.4,0.9997,0.9991,1,NA,NA,0.2,0.05
"90",2,"binary",500,500,0.5,0.5,NA,NA,0.1,0.5,1,1,1,NA,NA,0.2,0.05
