"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEMcutoff","pvalcutoff"
"247",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.2,NA,0.0924,0.4241,0.2,0.05
"248",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.3,NA,0.4926,0.8698,0.2,0.05
"249",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.4,NA,0.867,0.989,0.2,0.05
"250",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.5,NA,0.9833,0.9991,0.2,0.05
"251",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.1,NA,0.003,0.0629,0.2,0.05
"252",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.2,NA,0.0328,0.2248,0.2,0.05
"253",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.3,NA,0.162,0.56,0.2,0.05
"254",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.4,NA,0.4309,0.8368,0.2,0.05
"255",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.5,NA,0.7303,0.9589,0.2,0.05
"256",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.1,NA,0.0024,0.0541,0.2,0.05
"257",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.2,NA,0.1069,0.4629,0.2,0.05
"258",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.3,NA,0.5455,0.9018,0.2,0.05
"259",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.4,NA,0.904,0.9939,0.2,0.05
"260",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.5,NA,0.99,0.9995,0.2,0.05
"261",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.1,NA,0.0029,0.0592,0.2,0.05
"262",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.2,NA,0.0314,0.2455,0.2,0.05
"263",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.3,NA,0.1941,0.6201,0.2,0.05
"264",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.4,NA,0.5063,0.8837,0.2,0.05
"265",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.5,NA,0.7976,0.9744,0.2,0.05
"266",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.1,NA,0.0027,0.0578,0.2,0.05
"267",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.2,NA,0.0352,0.2624,0.2,0.05
"268",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.3,NA,0.2174,0.6508,0.2,0.05
"269",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.4,NA,0.5559,0.9067,0.2,0.05
"270",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.5,NA,0.8447,0.9842,0.2,0.05
"271",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0048,0.053,0.2,0.05
"272",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0321,0.165,0.2,0.05
"273",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.1897,0.4831,0.2,0.05
"274",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.517,0.8148,0.2,0.05
"275",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.8336,0.9684,0.2,0.05
"276",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0052,0.0495,0.2,0.05
"277",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0148,0.1005,0.2,0.05
"278",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.0641,0.2529,0.2,0.05
"279",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.1949,0.4889,0.2,0.05
"280",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.407,0.741,0.2,0.05
"281",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0038,0.0467,0.2,0.05
"282",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.043,0.2202,0.2,0.05
"283",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.2902,0.6464,0.2,0.05
"284",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.7311,0.9441,0.2,0.05
"285",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9642,0.9974,0.2,0.05
"286",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0041,0.0509,0.2,0.05
"287",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0185,0.1305,0.2,0.05
"288",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.1022,0.371,0.2,0.05
"289",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.3231,0.6834,0.2,0.05
"290",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.6292,0.8965,0.2,0.05
"291",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0034,0.0499,0.2,0.05
"292",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0552,0.2737,0.2,0.05
"293",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.4061,0.7722,0.2,0.05
"294",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.8711,0.9827,0.2,0.05
"295",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9928,0.9996,0.2,0.05
"296",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0036,0.0512,0.2,0.05
"297",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0233,0.1615,0.2,0.05
"298",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.1469,0.469,0.2,0.05
"299",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.4496,0.804,0.2,0.05
"300",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.7897,0.9632,0.2,0.05
"301",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0026,0.0476,0.2,0.05
"302",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0688,0.3192,0.2,0.05
"303",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.5183,0.8616,0.2,0.05
"304",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9451,0.9957,0.2,0.05
"305",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9984,1,0.2,0.05
"306",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0027,0.0504,0.2,0.05
"307",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0259,0.1873,0.2,0.05
"308",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.19,0.5544,0.2,0.05
"309",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.5589,0.8785,0.2,0.05
"310",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.8831,0.986,0.2,0.05
"311",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0019,0.0466,0.2,0.05
"312",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.092,0.3943,0.2,0.05
"313",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.6244,0.9171,0.2,0.05
"314",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9773,0.9991,0.2,0.05
"315",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9999,1,0.2,0.05
"316",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0024,0.0495,0.2,0.05
"317",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.1072,0.441,0.2,0.05
"318",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.7128,0.9486,0.2,0.05
"319",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9911,0.9995,0.2,0.05
"320",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9999,1,0.2,0.05
"321",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.003,0.0483,0.2,0.05
"322",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0332,0.2112,0.2,0.05
"323",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.2378,0.6397,0.2,0.05
"324",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.6732,0.9375,0.2,0.05
"325",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9464,0.9965,0.2,0.05
"326",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0022,0.0496,0.2,0.05
"327",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.1274,0.4848,0.2,0.05
"328",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.7919,0.9704,0.2,0.05
"329",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9968,1,0.2,0.05
"330",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.2,0.05
"331",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0026,0.0489,0.2,0.05
"332",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0352,0.2301,0.2,0.05
"333",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.2828,0.7036,0.2,0.05
"334",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.7545,0.9644,0.2,0.05
"335",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9745,0.9991,0.2,0.05
"336",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0016,0.0517,0.2,0.05
"337",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.1529,0.5324,0.2,0.05
"338",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.8431,0.984,0.2,0.05
"339",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9989,0.9999,0.2,0.05
"340",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.2,0.05
"341",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0017,0.0482,0.2,0.05
"342",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0417,0.2694,0.2,0.05
"343",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.348,0.7595,0.2,0.05
"344",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.8228,0.9817,0.2,0.05
"345",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9907,0.9997,0.2,0.05
"346",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0013,0.0511,0.2,0.05
"347",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.1699,0.5789,0.2,0.05
"348",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.889,0.99,0.2,0.05
"349",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9999,1,0.2,0.05
"350",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.2,0.05
"351",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.002,0.0488,0.2,0.05
"352",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0446,0.2967,0.2,0.05
"353",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.4021,0.818,0.2,0.05
"354",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.8806,0.99,0.2,0.05
"355",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9947,0.9997,0.2,0.05
"356",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0023,0.0507,0.2,0.05
"357",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.0507,0.3102,0.2,0.05
"358",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.4473,0.8462,0.2,0.05
"359",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9114,0.9937,0.2,0.05
"360",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9978,0.9999,0.2,0.05
