"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEMcutoff","pvalcutoff"
"267",2,"continuous",200,200,1,1,10,10,1,2,NA,0.111,0.0809,0.8,0.05
"268",2,"continuous",200,200,1,1,10,10,1,3,NA,0.218,0.1701,0.8,0.05
"269",2,"continuous",200,200,1,1,10,10,1,4,NA,0.3896,0.3229,0.8,0.05
"270",2,"continuous",200,200,1,1,10,10,1,5,NA,0.5911,0.5218,0.8,0.05
"271",2,"continuous",250,250,1,1,1,1,1,1,NA,0.0639,0.051,0.8,0.05
"272",2,"continuous",250,250,1,1,1,1,1,2,NA,0.9998,0.9998,0.8,0.05
"273",2,"continuous",250,250,1,1,1,1,1,3,NA,1,1,0.8,0.05
"274",2,"continuous",250,250,1,1,1,1,1,4,NA,1,1,0.8,0.05
"275",2,"continuous",250,250,1,1,1,1,1,5,NA,1,1,0.8,0.05
"276",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0639,0.051,0.8,0.05
"277",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.4721,0.4288,0.8,0.05
"278",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9568,0.9448,0.8,0.05
"279",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9997,0.9997,0.8,0.05
"280",2,"continuous",250,250,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"281",2,"continuous",250,250,1,1,10,10,1,1,NA,0.0639,0.051,0.8,0.05
"282",2,"continuous",250,250,1,1,10,10,1,2,NA,0.1061,0.0855,0.8,0.05
"283",2,"continuous",250,250,1,1,10,10,1,3,NA,0.2309,0.2001,0.8,0.05
"284",2,"continuous",250,250,1,1,10,10,1,4,NA,0.4384,0.3912,0.8,0.05
"285",2,"continuous",250,250,1,1,10,10,1,5,NA,0.6468,0.6035,0.8,0.05
"286",2,"continuous",300,300,1,1,1,1,1,1,NA,0.0573,0.0499,0.8,0.05
"287",2,"continuous",300,300,1,1,1,1,1,2,NA,0.9999,0.9999,0.8,0.05
"288",2,"continuous",300,300,1,1,1,1,1,3,NA,1,1,0.8,0.05
"289",2,"continuous",300,300,1,1,1,1,1,4,NA,1,1,0.8,0.05
"290",2,"continuous",300,300,1,1,1,1,1,5,NA,1,1,0.8,0.05
"291",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0573,0.0499,0.8,0.05
"292",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.5156,0.4898,0.8,0.05
"293",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9766,0.9724,0.8,0.05
"294",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9999,0.9999,0.8,0.05
"295",2,"continuous",300,300,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"296",2,"continuous",300,300,1,1,10,10,1,1,NA,0.0573,0.0499,0.8,0.05
"297",2,"continuous",300,300,1,1,10,10,1,2,NA,0.1061,0.0966,0.8,0.05
"298",2,"continuous",300,300,1,1,10,10,1,3,NA,0.2491,0.2297,0.8,0.05
"299",2,"continuous",300,300,1,1,10,10,1,4,NA,0.4742,0.4488,0.8,0.05
"300",2,"continuous",300,300,1,1,10,10,1,5,NA,0.7069,0.6866,0.8,0.05
"301",2,"continuous",350,350,1,1,1,1,1,1,NA,0.0517,0.048,0.8,0.05
"302",2,"continuous",350,350,1,1,1,1,1,2,NA,1,1,0.8,0.05
"303",2,"continuous",350,350,1,1,1,1,1,3,NA,1,1,0.8,0.05
"304",2,"continuous",350,350,1,1,1,1,1,4,NA,1,1,0.8,0.05
"305",2,"continuous",350,350,1,1,1,1,1,5,NA,1,1,0.8,0.05
"306",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0517,0.048,0.8,0.05
"307",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.5615,0.5519,0.8,0.05
"308",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9864,0.986,0.8,0.05
"309",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"310",2,"continuous",350,350,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"311",2,"continuous",350,350,1,1,10,10,1,1,NA,0.0517,0.048,0.8,0.05
"312",2,"continuous",350,350,1,1,10,10,1,2,NA,0.1085,0.1043,0.8,0.05
"313",2,"continuous",350,350,1,1,10,10,1,3,NA,0.2682,0.26,0.8,0.05
"314",2,"continuous",350,350,1,1,10,10,1,4,NA,0.5174,0.5092,0.8,0.05
"315",2,"continuous",350,350,1,1,10,10,1,5,NA,0.756,0.7476,0.8,0.05
"316",2,"continuous",400,400,1,1,1,1,1,1,NA,0.0522,0.0531,0.8,0.05
"317",2,"continuous",400,400,1,1,1,1,1,2,NA,1,1,0.8,0.05
"318",2,"continuous",400,400,1,1,1,1,1,3,NA,1,1,0.8,0.05
"319",2,"continuous",400,400,1,1,1,1,1,4,NA,1,1,0.8,0.05
"320",2,"continuous",400,400,1,1,1,1,1,5,NA,1,1,0.8,0.05
"321",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0522,0.0531,0.8,0.05
"322",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.6008,0.6065,0.8,0.05
"323",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9939,0.994,0.8,0.05
"324",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"325",2,"continuous",400,400,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"326",2,"continuous",400,400,1,1,10,10,1,1,NA,0.0522,0.0531,0.8,0.05
"327",2,"continuous",400,400,1,1,10,10,1,2,NA,0.1121,0.1149,0.8,0.05
"328",2,"continuous",400,400,1,1,10,10,1,3,NA,0.3005,0.3037,0.8,0.05
"329",2,"continuous",400,400,1,1,10,10,1,4,NA,0.5574,0.5616,0.8,0.05
"330",2,"continuous",400,400,1,1,10,10,1,5,NA,0.7996,0.8046,0.8,0.05
"331",2,"continuous",450,450,1,1,1,1,1,1,NA,0.0446,0.0502,0.8,0.05
"332",2,"continuous",450,450,1,1,1,1,1,2,NA,1,1,0.8,0.05
"333",2,"continuous",450,450,1,1,1,1,1,3,NA,1,1,0.8,0.05
"334",2,"continuous",450,450,1,1,1,1,1,4,NA,1,1,0.8,0.05
"335",2,"continuous",450,450,1,1,1,1,1,5,NA,1,1,0.8,0.05
"336",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0446,0.0502,0.8,0.05
"337",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.6378,0.6542,0.8,0.05
"338",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9977,0.9982,0.8,0.05
"339",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"340",2,"continuous",450,450,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"341",2,"continuous",450,450,1,1,10,10,1,1,NA,0.0446,0.0502,0.8,0.05
"342",2,"continuous",450,450,1,1,10,10,1,2,NA,0.1129,0.1211,0.8,0.05
"343",2,"continuous",450,450,1,1,10,10,1,3,NA,0.3057,0.322,0.8,0.05
"344",2,"continuous",450,450,1,1,10,10,1,4,NA,0.5936,0.6101,0.8,0.05
"345",2,"continuous",450,450,1,1,10,10,1,5,NA,0.8362,0.8463,0.8,0.05
"346",2,"continuous",500,500,1,1,1,1,1,1,NA,0.0409,0.0503,0.8,0.05
"347",2,"continuous",500,500,1,1,1,1,1,2,NA,1,1,0.8,0.05
"348",2,"continuous",500,500,1,1,1,1,1,3,NA,1,1,0.8,0.05
"349",2,"continuous",500,500,1,1,1,1,1,4,NA,1,1,0.8,0.05
"350",2,"continuous",500,500,1,1,1,1,1,5,NA,1,1,0.8,0.05
"351",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0409,0.0503,0.8,0.05
"352",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.6755,0.7014,0.8,0.05
"353",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9989,0.9993,0.8,0.05
"354",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"355",2,"continuous",500,500,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"356",2,"continuous",500,500,1,1,10,10,1,1,NA,0.0409,0.0503,0.8,0.05
"357",2,"continuous",500,500,1,1,10,10,1,2,NA,0.1083,0.1213,0.8,0.05
"358",2,"continuous",500,500,1,1,10,10,1,3,NA,0.3288,0.3512,0.8,0.05
"359",2,"continuous",500,500,1,1,10,10,1,4,NA,0.6264,0.6545,0.8,0.05
"360",2,"continuous",500,500,1,1,10,10,1,5,NA,0.8676,0.881,0.8,0.05
