"","num_arms","outcome_type","n1","n2","mean1","mean2","sd1","sd2","trteff1","trteff2","MEM_power","MEMr_power","pval_power","MEMcutoff","pvalcutoff"
"245",2,"binary",630,70,0.1,0.1,NA,NA,0.1,0.5,NA,0.8273,0.8236,0.8,0.05
"246",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.1,NA,0.0471,0.0516,0.8,0.05
"247",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.2,NA,0.2293,0.2434,0.8,0.05
"248",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.3,NA,0.6387,0.6556,0.8,0.05
"249",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.4,NA,0.918,0.9253,0.8,0.05
"250",2,"binary",675,225,0.1,0.1,NA,NA,0.1,0.5,NA,0.9916,0.9927,0.8,0.05
"251",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.1,NA,0.0585,0.0607,0.8,0.05
"252",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.2,NA,0.1352,0.14,0.8,0.05
"253",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.3,NA,0.3526,0.3595,0.8,0.05
"254",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.4,NA,0.6342,0.6416,0.8,0.05
"255",2,"binary",720,80,0.1,0.1,NA,NA,0.1,0.5,NA,0.8625,0.8666,0.8,0.05
"256",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.1,NA,0.0418,0.0509,0.8,0.05
"257",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.2,NA,0.2435,0.2658,0.8,0.05
"258",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.3,NA,0.669,0.6996,0.8,0.05
"259",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.4,NA,0.9396,0.9484,0.8,0.05
"260",2,"binary",750,250,0.1,0.1,NA,NA,0.1,0.5,NA,0.9937,0.9946,0.8,0.05
"261",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.1,NA,0.047,0.0533,0.8,0.05
"262",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.2,NA,0.1416,0.1529,0.8,0.05
"263",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.3,NA,0.3889,0.4089,0.8,0.05
"264",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.4,NA,0.6806,0.698,0.8,0.05
"265",2,"binary",810,90,0.1,0.1,NA,NA,0.1,0.5,NA,0.8929,0.9016,0.8,0.05
"266",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.1,NA,0.045,0.0549,0.8,0.05
"267",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.2,NA,0.1442,0.1606,0.8,0.05
"268",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.3,NA,0.3954,0.4283,0.8,0.05
"269",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.4,NA,0.7118,0.739,0.8,0.05
"270",2,"binary",900,100,0.1,0.1,NA,NA,0.1,0.5,NA,0.9196,0.9294,0.8,0.05
"271",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.1213,0.053,0.8,0.05
"272",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2769,0.165,0.8,0.05
"273",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.6346,0.4831,0.8,0.05
"274",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.899,0.8148,0.8,0.05
"275",2,"continuous",150,50,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9881,0.9684,0.8,0.05
"276",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.1161,0.0495,0.8,0.05
"277",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.1948,0.1005,0.8,0.05
"278",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.3886,0.2529,0.8,0.05
"279",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.6517,0.4889,0.8,0.05
"280",2,"continuous",180,20,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.8464,0.741,0.8,0.05
"281",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0872,0.0467,0.8,0.05
"282",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2988,0.2202,0.8,0.05
"283",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.7403,0.6464,0.8,0.05
"284",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9681,0.9441,0.8,0.05
"285",2,"continuous",225,75,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9989,0.9974,0.8,0.05
"286",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0908,0.0509,0.8,0.05
"287",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.197,0.1305,0.8,0.05
"288",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.4689,0.371,0.8,0.05
"289",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.7681,0.6834,0.8,0.05
"290",2,"continuous",270,30,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9354,0.8965,0.8,0.05
"291",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0739,0.0499,0.8,0.05
"292",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.3346,0.2737,0.8,0.05
"293",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.8233,0.7722,0.8,0.05
"294",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9892,0.9827,0.8,0.05
"295",2,"continuous",300,100,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9998,0.9996,0.8,0.05
"296",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0777,0.0512,0.8,0.05
"297",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2123,0.1615,0.8,0.05
"298",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.5386,0.469,0.8,0.05
"299",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.8478,0.804,0.8,0.05
"300",2,"continuous",360,40,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9755,0.9632,0.8,0.05
"301",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.061,0.0476,0.8,0.05
"302",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.3659,0.3192,0.8,0.05
"303",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.885,0.8616,0.8,0.05
"304",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9964,0.9957,0.8,0.05
"305",2,"continuous",375,125,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"306",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.065,0.0504,0.8,0.05
"307",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2162,0.1873,0.8,0.05
"308",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.5953,0.5544,0.8,0.05
"309",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.8997,0.8785,0.8,0.05
"310",2,"continuous",450,50,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9887,0.986,0.8,0.05
"311",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0546,0.0466,0.8,0.05
"312",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.4168,0.3943,0.8,0.05
"313",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9264,0.9171,0.8,0.05
"314",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9992,0.9991,0.8,0.05
"315",2,"continuous",450,150,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"316",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0528,0.0495,0.8,0.05
"317",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.4488,0.441,0.8,0.05
"318",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9507,0.9486,0.8,0.05
"319",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9995,0.9995,0.8,0.05
"320",2,"continuous",525,175,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"321",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0572,0.0483,0.8,0.05
"322",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.232,0.2112,0.8,0.05
"323",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.6636,0.6397,0.8,0.05
"324",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9449,0.9375,0.8,0.05
"325",2,"continuous",540,60,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9971,0.9965,0.8,0.05
"326",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0486,0.0496,0.8,0.05
"327",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.4796,0.4848,0.8,0.05
"328",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.97,0.9704,0.8,0.05
"329",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"330",2,"continuous",600,200,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"331",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0517,0.0489,0.8,0.05
"332",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2375,0.2301,0.8,0.05
"333",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.7122,0.7036,0.8,0.05
"334",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9654,0.9644,0.8,0.05
"335",2,"continuous",630,70,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9992,0.9991,0.8,0.05
"336",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0464,0.0517,0.8,0.05
"337",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.5172,0.5324,0.8,0.05
"338",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9822,0.984,0.8,0.05
"339",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9999,0.9999,0.8,0.05
"340",2,"continuous",675,225,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"341",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0464,0.0482,0.8,0.05
"342",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2644,0.2694,0.8,0.05
"343",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.7553,0.7595,0.8,0.05
"344",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9813,0.9817,0.8,0.05
"345",2,"continuous",720,80,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9997,0.9997,0.8,0.05
"346",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0433,0.0511,0.8,0.05
"347",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.5521,0.5789,0.8,0.05
"348",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.9874,0.99,0.8,0.05
"349",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,4,NA,1,1,0.8,0.05
"350",2,"continuous",750,250,1,1,3.16227766016838,3.16227766016838,1,5,NA,1,1,0.8,0.05
"351",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0443,0.0488,0.8,0.05
"352",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2828,0.2967,0.8,0.05
"353",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.8036,0.818,0.8,0.05
"354",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9884,0.99,0.8,0.05
"355",2,"continuous",810,90,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9997,0.9997,0.8,0.05
"356",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,1,NA,0.0423,0.0507,0.8,0.05
"357",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,2,NA,0.2852,0.3102,0.8,0.05
"358",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,3,NA,0.8289,0.8462,0.8,0.05
"359",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,4,NA,0.9927,0.9937,0.8,0.05
"360",2,"continuous",900,100,1,1,3.16227766016838,3.16227766016838,1,5,NA,0.9999,0.9999,0.8,0.05
